file,concept,rank,score,var_name,var_label
cfps2018person_202012.dta,coop,15,1,kz202,健康状况
cfps2018person_202012.dta,coop,16,1,pd501b,过去12个月学校教育支出
cfps2018person_202012.dta,coop,17,1,pd5ckp,教育总支出确认
cfps2018person_202012.dta,coop,18,1,pd5total,教育支出总费用
cfps2018person_202012.dta,coop,19,1,pd5total_m,确认过去12个月教育总支出
cfps2018person_202012.dta,coop,20,1,pg1201_max,工作总收入区间上限（代答）
cfps2018person_202012.dta,coop,21,1,pg1201_min,工作总收入区间下限（代答）
cfps2018person_202012.dta,coop,22,1,qa001b,年龄
cfps2018person_202012.dta,coop,23,1,qa301,现在的户口状况
cfps2018person_202012.dta,coop,24,1,qa603,12岁时户口状况
cfps2018person_202012.dta,coop,25,1,qc201,您期望的受教育程度
cfps2018person_202012.dta,transfer,1,1,cid18,村居编码
cfps2018person_202012.dta,transfer,2,1,egc1011,2016年工作的每月税后收入（元/月）
cfps2018person_202012.dta,transfer,3,1,fid10,2010年家庭样本编码
cfps2018person_202012.dta,transfer,4,1,fid12,2012年家庭样本编码
cfps2018person_202012.dta,transfer,5,1,fid14,2014年家庭样本编码
cfps2018person_202012.dta,transfer,6,1,fid16,2016年家庭样本编码
cfps2018person_202012.dta,transfer,7,1,fid18,2018年家庭样本编码
cfps2018person_202012.dta,transfer,8,1,gc1012_max,税后月收入区间最高值
cfps2018person_202012.dta,transfer,9,1,gc1012_min,税后月收入区间最低值
cfps2018person_202012.dta,transfer,10,1,kg1302,胜任工作的教育程度
cfps2018person_202012.dta,transfer,11,1,kgd2,胜任工作的教育程度
cfps2018person_202012.dta,transfer,12,1,kgd3code,KGD3行业编码
cfps2018person_202012.dta,transfer,13,1,kgd4code,KGD4职业编码
cfps2018person_202012.dta,transfer,14,1,kw0,其他教育经历
cfps2018person_202012.dta,transfer,15,1,kz202,健康状况
cfps2018person_202012.dta,transfer,16,1,pd501b,过去12个月学校教育支出
cfps2018person_202012.dta,transfer,17,1,pd5ckp,教育总支出确认
cfps2018person_202012.dta,transfer,18,1,pd5total,教育支出总费用
cfps2018person_202012.dta,transfer,19,1,pd5total_m,确认过去12个月教育总支出
cfps2018person_202012.dta,transfer,20,1,pg1201_max,工作总收入区间上限（代答）
cfps2018person_202012.dta,transfer,21,1,pg1201_min,工作总收入区间下限（代答）
cfps2018person_202012.dta,transfer,22,1,qa001b,年龄
cfps2018person_202012.dta,transfer,23,1,qa301,现在的户口状况
cfps2018person_202012.dta,transfer,24,1,qa603,12岁时户口状况
cfps2018person_202012.dta,transfer,25,1,qc201,您期望的受教育程度
cfps2018person_202012.dta,internet_info,1,5,qu303,上网时社交的重要程度
cfps2018person_202012.dta,internet_info,2,5,qu703,使用互联网社交的频率（次）
cfps2018person_202012.dta,internet_info,3,3,qm208,外向性：开朗善社交
cfps2018person_202012.dta,internet_info,4,3,qn202,通过网络了解政治信息
cfps2018person_202012.dta,internet_info,5,3,qu701,使用互联网学习的频率（次）
cfps2018person_202012.dta,internet_info,6,3,qu702,使用互联网工作的频率（次）
cfps2018person_202012.dta,internet_info,7,3,qu704,使用互联网娱乐的频率（次）
cfps2018person_202012.dta,internet_info,8,3,qu705,互联网商业活动的频率（次）
cfps2018person_202012.dta,internet_info,9,3,qu802,互联网作为信息渠道的重要程度
cfps2018person_202012.dta,internet_info,10,1,cid18,村居编码
cfps2018person_202012.dta,internet_info,11,1,egc1011,2016年工作的每月税后收入（元/月）
cfps2018person_202012.dta,internet_info,12,1,fid10,2010年家庭样本编码
cfps2018person_202012.dta,internet_info,13,1,fid12,2012年家庭样本编码
cfps2018person_202012.dta,internet_info,14,1,fid14,2014年家庭样本编码
cfps2018person_202012.dta,internet_info,15,1,fid16,2016年家庭样本编码
cfps2018person_202012.dta,internet_info,16,1,fid18,2018年家庭样本编码
cfps2018person_202012.dta,internet_info,17,1,gc1012_max,税后月收入区间最高值
cfps2018person_202012.dta,internet_info,18,1,gc1012_min,税后月收入区间最低值
cfps2018person_202012.dta,internet_info,19,1,kg1302,胜任工作的教育程度
cfps2018person_202012.dta,internet_info,20,1,kgd2,胜任工作的教育程度
cfps2018person_202012.dta,internet_info,21,1,kgd3code,KGD3行业编码
cfps2018person_202012.dta,internet_info,22,1,kgd4code,KGD4职业编码
cfps2018person_202012.dta,internet_info,23,1,kw0,其他教育经历
cfps2018person_202012.dta,internet_info,24,1,kz202,健康状况
cfps2018person_202012.dta,internet_info,25,1,pd501b,过去12个月学校教育支出
cfps2020famconf_202301.dta,Y_ag_output,1,1,fid10,2010年家庭样本编码
cfps2020famconf_202301.dta,Y_ag_output,2,1,fid12,2012年家庭样本编码
cfps2020famconf_202301.dta,Y_ag_output,3,1,fid14,2014年家庭样本编码
cfps2020famconf_202301.dta,Y_ag_output,4,1,fid16,2016年家庭编码
cfps2020famconf_202301.dta,Y_ag_output,5,1,fid18,2018家庭样本编码
cfps2020famconf_202301.dta,Y_ag_output,6,1,fid20,2020年家庭编码
cfps2020famconf_202301.dta,K_fixed_asset,1,1,fid10,2010年家庭样本编码
cfps2020famconf_202301.dta,K_fixed_asset,2,1,fid12,2012年家庭样本编码
cfps2020famconf_202301.dta,K_fixed_asset,3,1,fid14,2014年家庭样本编码
cfps2020famconf_202301.dta,K_fixed_asset,4,1,fid16,2016年家庭编码
cfps2020famconf_202301.dta,K_fixed_asset,5,1,fid18,2018家庭样本编码
cfps2020famconf_202301.dta,K_fixed_asset,6,1,fid20,2020年家庭编码
cfps2020famconf_202301.dta,L_labor,1,1,fid10,2010年家庭样本编码
cfps2020famconf_202301.dta,L_labor,2,1,fid12,2012年家庭样本编码
cfps2020famconf_202301.dta,L_labor,3,1,fid14,2014年家庭样本编码
cfps2020famconf_202301.dta,L_labor,4,1,fid16,2016年家庭编码
cfps2020famconf_202301.dta,L_labor,5,1,fid18,2018家庭样本编码
cfps2020famconf_202301.dta,L_labor,6,1,fid20,2020年家庭编码
cfps2020famconf_202301.dta,M_intermediate,1,1,fid10,2010年家庭样本编码
cfps2020famconf_202301.dta,M_intermediate,2,1,fid12,2012年家庭样本编码
cfps2020famconf_202301.dta,M_intermediate,3,1,fid14,2014年家庭样本编码
cfps2020famconf_202301.dta,M_intermediate,4,1,fid16,2016年家庭编码
cfps2020famconf_202301.dta,M_intermediate,5,1,fid18,2018家庭样本编码
cfps2020famconf_202301.dta,M_intermediate,6,1,fid20,2020年家庭编码
cfps2020famconf_202301.dta,land_area,1,1,fid10,2010年家庭样本编码
cfps2020famconf_202301.dta,land_area,2,1,fid12,2012年家庭样本编码
cfps2020famconf_202301.dta,land_area,3,1,fid14,2014年家庭样本编码
cfps2020famconf_202301.dta,land_area,4,1,fid16,2016年家庭编码
cfps2020famconf_202301.dta,land_area,5,1,fid18,2018家庭样本编码
cfps2020famconf_202301.dta,land_area,6,1,fid20,2020年家庭编码
cfps2020famconf_202301.dta,plot_count,1,1,fid10,2010年家庭样本编码
cfps2020famconf_202301.dta,plot_count,2,1,fid12,2012年家庭样本编码
cfps2020famconf_202301.dta,plot_count,3,1,fid14,2014年家庭样本编码
cfps2020famconf_202301.dta,plot_count,4,1,fid16,2016年家庭编码
cfps2020famconf_202301.dta,plot_count,5,1,fid18,2018家庭样本编码
cfps2020famconf_202301.dta,plot_count,6,1,fid20,2020年家庭编码
cfps2020famconf_202301.dta,income_total,1,1,fid10,2010年家庭样本编码
cfps2020famconf_202301.dta,income_total,2,1,fid12,2012年家庭样本编码
cfps2020famconf_202301.dta,income_total,3,1,fid14,2014年家庭样本编码
cfps2020famconf_202301.dta,income_total,4,1,fid16,2016年家庭编码
cfps2020famconf_202301.dta,income_total,5,1,fid18,2018家庭样本编码
cfps2020famconf_202301.dta,income_total,6,1,fid20,2020年家庭编码
cfps2020famconf_202301.dta,asset_total,1,1,fid10,2010年家庭样本编码
cfps2020famconf_202301.dta,asset_total,2,1,fid12,2012年家庭样本编码
cfps2020famconf_202301.dta,asset_total,3,1,fid14,2014年家庭样本编码
cfps2020famconf_202301.dta,asset_total,4,1,fid16,2016年家庭编码
cfps2020famconf_202301.dta,asset_total,5,1,fid18,2018家庭样本编码
cfps2020famconf_202301.dta,asset_total,6,1,fid20,2020年家庭编码
cfps2020famconf_202301.dta,age,1,1,fid10,2010年家庭样本编码
cfps2020famconf_202301.dta,age,2,1,fid12,2012年家庭样本编码
cfps2020famconf_202301.dta,age,3,1,fid14,2014年家庭样本编码
cfps2020famconf_202301.dta,age,4,1,fid16,2016年家庭编码
cfps2020famconf_202301.dta,age,5,1,fid18,2018家庭样本编码
cfps2020famconf_202301.dta,age,6,1,fid20,2020年家庭编码
cfps2020famconf_202301.dta,edu,1,1,fid10,2010年家庭样本编码
cfps2020famconf_202301.dta,edu,2,1,fid12,2012年家庭样本编码
cfps2020famconf_202301.dta,edu,3,1,fid14,2014年家庭样本编码
cfps2020famconf_202301.dta,edu,4,1,fid16,2016年家庭编码
cfps2020famconf_202301.dta,edu,5,1,fid18,2018家庭样本编码
cfps2020famconf_202301.dta,edu,6,1,fid20,2020年家庭编码
cfps2020famconf_202301.dta,health,1,1,fid10,2010年家庭样本编码
cfps2020famconf_202301.dta,health,2,1,fid12,2012年家庭样本编码
cfps2020famconf_202301.dta,health,3,1,fid14,2014年家庭样本编码
cfps2020famconf_202301.dta,health,4,1,fid16,2016年家庭编码
cfps2020famconf_202301.dta,health,5,1,fid18,2018家庭样本编码
cfps2020famconf_202301.dta,health,6,1,fid20,2020年家庭编码
cfps2020famconf_202301.dta,train,1,1,fid10,2010年家庭样本编码
cfps2020famconf_202301.dta,train,2,1,fid12,2012年家庭样本编码
cfps2020famconf_202301.dta,train,3,1,fid14,2014年家庭样本编码
cfps2020famconf_202301.dta,train,4,1,fid16,2016年家庭编码
cfps2020famconf_202301.dta,train,5,1,fid18,2018家庭样本编码
cfps2020famconf_202301.dta,train,6,1,fid20,2020年家庭编码
cfps2020famconf_202301.dta,coop,1,1,fid10,2010年家庭样本编码
cfps2020famconf_202301.dta,coop,2,1,fid12,2012年家庭样本编码
cfps2020famconf_202301.dta,coop,3,1,fid14,2014年家庭样本编码
cfps2020famconf_202301.dta,coop,4,1,fid16,2016年家庭编码
cfps2020famconf_202301.dta,coop,5,1,fid18,2018家庭样本编码
cfps2020famconf_202301.dta,coop,6,1,fid20,2020年家庭编码
cfps2020famconf_202301.dta,transfer,1,1,fid10,2010年家庭样本编码
cfps2020famconf_202301.dta,transfer,2,1,fid12,2012年家庭样本编码
cfps2020famconf_202301.dta,transfer,3,1,fid14,2014年家庭样本编码
cfps2020famconf_202301.dta,transfer,4,1,fid16,2016年家庭编码
cfps2020famconf_202301.dta,transfer,5,1,fid18,2018家庭样本编码
cfps2020famconf_202301.dta,transfer,6,1,fid20,2020年家庭编码
cfps2020famconf_202301.dta,internet_info,1,1,fid10,2010年家庭样本编码
cfps2020famconf_202301.dta,internet_info,2,1,fid12,2012年家庭样本编码
cfps2020famconf_202301.dta,internet_info,3,1,fid14,2014年家庭样本编码
cfps2020famconf_202301.dta,internet_info,4,1,fid16,2016年家庭编码
cfps2020famconf_202301.dta,internet_info,5,1,fid18,2018家庭样本编码
cfps2020famconf_202301.dta,internet_info,6,1,fid20,2020年家庭编码
cfps2020famecon_202306.dta,Y_ag_output,1,5,fl3,是否从事种植业林业
cfps2020famecon_202306.dta,Y_ag_output,2,3,fl2pid,农业活动管账人
cfps2020famecon_202306.dta,Y_ag_output,3,2,fl1pid_a_1,从事自家农业名单-1
cfps2020famecon_202306.dta,Y_ag_output,4,2,fl1pid_a_10,从事自家农业名单-10
cfps2020famecon_202306.dta,Y_ag_output,5,2,fl1pid_a_2,从事自家农业名单-2
cfps2020famecon_202306.dta,Y_ag_output,6,2,fl1pid_a_3,从事自家农业名单-3
cfps2020famecon_202306.dta,Y_ag_output,7,2,fl1pid_a_4,从事自家农业名单-4
cfps2020famecon_202306.dta,Y_ag_output,8,2,fl1pid_a_5,从事自家农业名单-5
cfps2020famecon_202306.dta,Y_ag_output,9,2,fl1pid_a_6,从事自家农业名单-6
cfps2020famecon_202306.dta,Y_ag_output,10,2,fl1pid_a_7,从事自家农业名单-7
cfps2020famecon_202306.dta,Y_ag_output,11,2,fl1pid_a_8,从事自家农业名单-8
cfps2020famecon_202306.dta,Y_ag_output,12,2,fl1pid_a_9,从事自家农业名单-9
cfps2020famecon_202306.dta,Y_ag_output,13,2,resp2,农业收支实际回答人
cfps2020famecon_202306.dta,Y_ag_output,14,2,resp2pid,农业收支实际回答人编码
cfps2020famecon_202306.dta,Y_ag_output,15,1,cid20,20年村居顺序码
cfps2020famecon_202306.dta,Y_ag_output,16,1,fhz1,居住房屋类型
cfps2020famecon_202306.dta,Y_ag_output,17,1,fid10,2010年家庭样本编码
cfps2020famecon_202306.dta,Y_ag_output,18,1,fid12,2012年家庭样本编码
cfps2020famecon_202306.dta,Y_ag_output,19,1,fid14,2014年家庭样本编码
cfps2020famecon_202306.dta,Y_ag_output,20,1,fid16,2016年家庭样本编码
cfps2020famecon_202306.dta,Y_ag_output,21,1,fid18,2018年家庭样本编码
cfps2020famecon_202306.dta,Y_ag_output,22,1,fid20,2020年家庭样本编码
cfps2020famecon_202306.dta,Y_ag_output,23,1,fl501,种子化肥农药费（元）
cfps2020famecon_202306.dta,Y_ag_output,24,1,fl502,雇工费（元）
cfps2020famecon_202306.dta,Y_ag_output,25,1,fl504,灌溉费（元）
cfps2020famecon_202306.dta,K_fixed_asset,1,6,fixed_asset,生产性固定资产
cfps2020famecon_202306.dta,K_fixed_asset,2,3,fm401,全部经营总资产（万元）
cfps2020famecon_202306.dta,K_fixed_asset,3,3,fs5,是否出租其他资产
cfps2020famecon_202306.dta,K_fixed_asset,4,3,fs501,出租其他资产所得（元）
cfps2020famecon_202306.dta,K_fixed_asset,5,2,company,经营资产
cfps2020famecon_202306.dta,K_fixed_asset,6,2,finance_asset,家庭总金融资产
cfps2020famecon_202306.dta,K_fixed_asset,7,2,financial_product,金融产品资产
cfps2020famecon_202306.dta,K_fixed_asset,8,2,land_asset,土地资产
cfps2020famecon_202306.dta,K_fixed_asset,9,2,total_asset,家庭净资产
cfps2020famecon_202306.dta,K_fixed_asset,10,1,cid20,20年村居顺序码
cfps2020famecon_202306.dta,K_fixed_asset,11,1,fhz1,居住房屋类型
cfps2020famecon_202306.dta,K_fixed_asset,12,1,fid10,2010年家庭样本编码
cfps2020famecon_202306.dta,K_fixed_asset,13,1,fid12,2012年家庭样本编码
cfps2020famecon_202306.dta,K_fixed_asset,14,1,fid14,2014年家庭样本编码
cfps2020famecon_202306.dta,K_fixed_asset,15,1,fid16,2016年家庭样本编码
cfps2020famecon_202306.dta,K_fixed_asset,16,1,fid18,2018年家庭样本编码
cfps2020famecon_202306.dta,K_fixed_asset,17,1,fid20,2020年家庭样本编码
cfps2020famecon_202306.dta,K_fixed_asset,18,1,fl2pid,农业活动管账人
cfps2020famecon_202306.dta,K_fixed_asset,19,1,fl3,是否从事种植业林业
cfps2020famecon_202306.dta,K_fixed_asset,20,1,fl501,种子化肥农药费（元）
cfps2020famecon_202306.dta,K_fixed_asset,21,1,fl502,雇工费（元）
cfps2020famecon_202306.dta,K_fixed_asset,22,1,fl504,灌溉费（元）
cfps2020famecon_202306.dta,K_fixed_asset,23,1,fl802,雇工费（元）
cfps2020famecon_202306.dta,K_fixed_asset,24,1,fm301pid,生意管账人编码
cfps2020famecon_202306.dta,K_fixed_asset,25,1,fo1n,是否有工作收入
cfps2020famecon_202306.dta,L_labor,1,3,fl502,雇工费（元）
cfps2020famecon_202306.dta,L_labor,2,3,fl802,雇工费（元）
cfps2020famecon_202306.dta,L_labor,3,1,cid20,20年村居顺序码
cfps2020famecon_202306.dta,L_labor,4,1,fhz1,居住房屋类型
cfps2020famecon_202306.dta,L_labor,5,1,fid10,2010年家庭样本编码
cfps2020famecon_202306.dta,L_labor,6,1,fid12,2012年家庭样本编码
cfps2020famecon_202306.dta,L_labor,7,1,fid14,2014年家庭样本编码
cfps2020famecon_202306.dta,L_labor,8,1,fid16,2016年家庭样本编码
cfps2020famecon_202306.dta,L_labor,9,1,fid18,2018年家庭样本编码
cfps2020famecon_202306.dta,L_labor,10,1,fid20,2020年家庭样本编码
cfps2020famecon_202306.dta,L_labor,11,1,fl2pid,农业活动管账人
cfps2020famecon_202306.dta,L_labor,12,1,fl3,是否从事种植业林业
cfps2020famecon_202306.dta,L_labor,13,1,fl501,种子化肥农药费（元）
cfps2020famecon_202306.dta,L_labor,14,1,fl504,灌溉费（元）
cfps2020famecon_202306.dta,L_labor,15,1,fm301pid,生意管账人编码
cfps2020famecon_202306.dta,L_labor,16,1,fm401,全部经营总资产（万元）
cfps2020famecon_202306.dta,L_labor,17,1,fo1n,是否有工作收入
cfps2020famecon_202306.dta,L_labor,18,1,fo3n,工作收入总额（元/年）
cfps2020famecon_202306.dta,L_labor,19,1,fo3n_est,工作收入总额-估计值（元/年）
cfps2020famecon_202306.dta,L_labor,20,1,fo3n_max,工作收入总额-最大值（元/年）
cfps2020famecon_202306.dta,L_labor,21,1,fo3n_min,工作收入总额-最小值（元/年）
cfps2020famecon_202306.dta,L_labor,22,1,fp101pid,生活支出管账人
cfps2020famecon_202306.dta,L_labor,23,1,fp510,过去12个月教育培训支出（元）
cfps2020famecon_202306.dta,L_labor,24,1,fq2,您家现住房归谁所有
cfps2020famecon_202306.dta,L_labor,25,1,fq4,房屋购买建造年份（年）
cfps2020famecon_202306.dta,M_intermediate,1,7,fl501,种子化肥农药费（元）
cfps2020famecon_202306.dta,M_intermediate,2,3,fl504,灌溉费（元）
cfps2020famecon_202306.dta,M_intermediate,3,1,cid20,20年村居顺序码
cfps2020famecon_202306.dta,M_intermediate,4,1,fhz1,居住房屋类型
cfps2020famecon_202306.dta,M_intermediate,5,1,fid10,2010年家庭样本编码
cfps2020famecon_202306.dta,M_intermediate,6,1,fid12,2012年家庭样本编码
cfps2020famecon_202306.dta,M_intermediate,7,1,fid14,2014年家庭样本编码
cfps2020famecon_202306.dta,M_intermediate,8,1,fid16,2016年家庭样本编码
cfps2020famecon_202306.dta,M_intermediate,9,1,fid18,2018年家庭样本编码
cfps2020famecon_202306.dta,M_intermediate,10,1,fid20,2020年家庭样本编码
cfps2020famecon_202306.dta,M_intermediate,11,1,fl2pid,农业活动管账人
cfps2020famecon_202306.dta,M_intermediate,12,1,fl3,是否从事种植业林业
cfps2020famecon_202306.dta,M_intermediate,13,1,fl502,雇工费（元）
cfps2020famecon_202306.dta,M_intermediate,14,1,fl802,雇工费（元）
cfps2020famecon_202306.dta,M_intermediate,15,1,fm301pid,生意管账人编码
cfps2020famecon_202306.dta,M_intermediate,16,1,fm401,全部经营总资产（万元）
cfps2020famecon_202306.dta,M_intermediate,17,1,fo1n,是否有工作收入
cfps2020famecon_202306.dta,M_intermediate,18,1,fo3n,工作收入总额（元/年）
cfps2020famecon_202306.dta,M_intermediate,19,1,fo3n_est,工作收入总额-估计值（元/年）
cfps2020famecon_202306.dta,M_intermediate,20,1,fo3n_max,工作收入总额-最大值（元/年）
cfps2020famecon_202306.dta,M_intermediate,21,1,fo3n_min,工作收入总额-最小值（元/年）
cfps2020famecon_202306.dta,M_intermediate,22,1,fp101pid,生活支出管账人
cfps2020famecon_202306.dta,M_intermediate,23,1,fp510,过去12个月教育培训支出（元）
cfps2020famecon_202306.dta,M_intermediate,24,1,fq2,您家现住房归谁所有
cfps2020famecon_202306.dta,M_intermediate,25,1,fq4,房屋购买建造年份（年）
cfps2020famecon_202306.dta,land_area,1,3,fq8,住房面积是否变化
cfps2020famecon_202306.dta,land_area,2,3,fq801,现住房面积（平方米）
cfps2020famecon_202306.dta,land_area,3,3,fs2,是否将土地出租他人
cfps2020famecon_202306.dta,land_area,4,3,fs201,出租土地所得（元/年）
cfps2020famecon_202306.dta,land_area,5,3,fs3,是否经历土地征用
cfps2020famecon_202306.dta,land_area,6,3,fs301,土地征用补偿总额（元）
cfps2020famecon_202306.dta,land_area,7,3,fs4,您家是否租用他人土地
cfps2020famecon_202306.dta,land_area,8,3,fs401,租用土地支出（元/年）
cfps2020famecon_202306.dta,land_area,9,2,fs1_s_1,您家分得哪些集体土地-选择1
cfps2020famecon_202306.dta,land_area,10,2,fs1_s_2,您家分得哪些集体土地-选择2
cfps2020famecon_202306.dta,land_area,11,2,fs1_s_3,您家分得哪些集体土地-选择3
cfps2020famecon_202306.dta,land_area,12,2,fs1_s_4,您家分得哪些集体土地-选择4
cfps2020famecon_202306.dta,land_area,13,2,land_asset,土地资产
cfps2020famecon_202306.dta,land_area,14,2,preload_house,加载变量：家庭住房面积是否有数据
cfps2020famecon_202306.dta,land_area,15,1,cid20,20年村居顺序码
cfps2020famecon_202306.dta,land_area,16,1,fhz1,居住房屋类型
cfps2020famecon_202306.dta,land_area,17,1,fid10,2010年家庭样本编码
cfps2020famecon_202306.dta,land_area,18,1,fid12,2012年家庭样本编码
cfps2020famecon_202306.dta,land_area,19,1,fid14,2014年家庭样本编码
cfps2020famecon_202306.dta,land_area,20,1,fid16,2016年家庭样本编码
cfps2020famecon_202306.dta,land_area,21,1,fid18,2018年家庭样本编码
cfps2020famecon_202306.dta,land_area,22,1,fid20,2020年家庭样本编码
cfps2020famecon_202306.dta,land_area,23,1,fl2pid,农业活动管账人
cfps2020famecon_202306.dta,land_area,24,1,fl3,是否从事种植业林业
cfps2020famecon_202306.dta,land_area,25,1,fl501,种子化肥农药费（元）
cfps2020famecon_202306.dta,plot_count,1,1,cid20,20年村居顺序码
cfps2020famecon_202306.dta,plot_count,2,1,fhz1,居住房屋类型
cfps2020famecon_202306.dta,plot_count,3,1,fid10,2010年家庭样本编码
cfps2020famecon_202306.dta,plot_count,4,1,fid12,2012年家庭样本编码
cfps2020famecon_202306.dta,plot_count,5,1,fid14,2014年家庭样本编码
cfps2020famecon_202306.dta,plot_count,6,1,fid16,2016年家庭样本编码
cfps2020famecon_202306.dta,plot_count,7,1,fid18,2018年家庭样本编码
cfps2020famecon_202306.dta,plot_count,8,1,fid20,2020年家庭样本编码
cfps2020famecon_202306.dta,plot_count,9,1,fl2pid,农业活动管账人
cfps2020famecon_202306.dta,plot_count,10,1,fl3,是否从事种植业林业
cfps2020famecon_202306.dta,plot_count,11,1,fl501,种子化肥农药费（元）
cfps2020famecon_202306.dta,plot_count,12,1,fl502,雇工费（元）
cfps2020famecon_202306.dta,plot_count,13,1,fl504,灌溉费（元）
cfps2020famecon_202306.dta,plot_count,14,1,fl802,雇工费（元）
cfps2020famecon_202306.dta,plot_count,15,1,fm301pid,生意管账人编码
cfps2020famecon_202306.dta,plot_count,16,1,fm401,全部经营总资产（万元）
cfps2020famecon_202306.dta,plot_count,17,1,fo1n,是否有工作收入
cfps2020famecon_202306.dta,plot_count,18,1,fo3n,工作收入总额（元/年）
cfps2020famecon_202306.dta,plot_count,19,1,fo3n_est,工作收入总额-估计值（元/年）
cfps2020famecon_202306.dta,plot_count,20,1,fo3n_max,工作收入总额-最大值（元/年）
cfps2020famecon_202306.dta,plot_count,21,1,fo3n_min,工作收入总额-最小值（元/年）
cfps2020famecon_202306.dta,plot_count,22,1,fp101pid,生活支出管账人
cfps2020famecon_202306.dta,plot_count,23,1,fp510,过去12个月教育培训支出（元）
cfps2020famecon_202306.dta,plot_count,24,1,fq2,您家现住房归谁所有
cfps2020famecon_202306.dta,plot_count,25,1,fq4,房屋购买建造年份（年）
cfps2020famecon_202306.dta,income_total,1,5,fr501,房租总收入（元/年）
cfps2020famecon_202306.dta,income_total,2,5,fu102,重大事件总收入（元）
cfps2020famecon_202306.dta,income_total,3,4,finc,过去12个月总收入（元）
cfps2020famecon_202306.dta,income_total,4,4,finc1,总收入调整（元/年）
cfps2020famecon_202306.dta,income_total,5,4,finc_est,过去12个月总收入区间-估计值（元）
cfps2020famecon_202306.dta,income_total,6,4,finc_max,过去12个月总收入区间-最大值（元）
cfps2020famecon_202306.dta,income_total,7,4,finc_min,过去12个月总收入区间-最小值（元）
cfps2020famecon_202306.dta,income_total,8,3,fo1n,是否有工作收入
cfps2020famecon_202306.dta,income_total,9,3,fo3n,工作收入总额（元/年）
cfps2020famecon_202306.dta,income_total,10,3,fo3n_est,工作收入总额-估计值（元/年）
cfps2020famecon_202306.dta,income_total,11,3,fo3n_max,工作收入总额-最大值（元/年）
cfps2020famecon_202306.dta,income_total,12,3,fo3n_min,工作收入总额-最小值（元/年）
cfps2020famecon_202306.dta,income_total,13,2,felse_1,其他收入
cfps2020famecon_202306.dta,income_total,14,2,fincome1,全部家庭纯收入
cfps2020famecon_202306.dta,income_total,15,2,fincome1_per,家庭人均收入
cfps2020famecon_202306.dta,income_total,16,2,fincome1_per_p,家庭人均收入分位数
cfps2020famecon_202306.dta,income_total,17,2,foperate_1,经营性收入
cfps2020famecon_202306.dta,income_total,18,2,fproperty_1,财产性收入
cfps2020famecon_202306.dta,income_total,19,2,ftransfer_1,转移性收入
cfps2020famecon_202306.dta,income_total,20,2,fwage_1,工资性收入
cfps2020famecon_202306.dta,income_total,21,1,cid20,20年村居顺序码
cfps2020famecon_202306.dta,income_total,22,1,fhz1,居住房屋类型
cfps2020famecon_202306.dta,income_total,23,1,fid10,2010年家庭样本编码
cfps2020famecon_202306.dta,income_total,24,1,fid12,2012年家庭样本编码
cfps2020famecon_202306.dta,income_total,25,1,fid14,2014年家庭样本编码
cfps2020famecon_202306.dta,asset_total,1,5,fm401,全部经营总资产（万元）
cfps2020famecon_202306.dta,asset_total,2,4,total_asset,家庭净资产
cfps2020famecon_202306.dta,asset_total,3,3,fs5,是否出租其他资产
cfps2020famecon_202306.dta,asset_total,4,3,fs501,出租其他资产所得（元）
cfps2020famecon_202306.dta,asset_total,5,2,company,经营资产
cfps2020famecon_202306.dta,asset_total,6,2,finance_asset,家庭总金融资产
cfps2020famecon_202306.dta,asset_total,7,2,financial_product,金融产品资产
cfps2020famecon_202306.dta,asset_total,8,2,fixed_asset,生产性固定资产
cfps2020famecon_202306.dta,asset_total,9,2,land_asset,土地资产
cfps2020famecon_202306.dta,asset_total,10,1,cid20,20年村居顺序码
cfps2020famecon_202306.dta,asset_total,11,1,fhz1,居住房屋类型
cfps2020famecon_202306.dta,asset_total,12,1,fid10,2010年家庭样本编码
cfps2020famecon_202306.dta,asset_total,13,1,fid12,2012年家庭样本编码
cfps2020famecon_202306.dta,asset_total,14,1,fid14,2014年家庭样本编码
cfps2020famecon_202306.dta,asset_total,15,1,fid16,2016年家庭样本编码
cfps2020famecon_202306.dta,asset_total,16,1,fid18,2018年家庭样本编码
cfps2020famecon_202306.dta,asset_total,17,1,fid20,2020年家庭样本编码
cfps2020famecon_202306.dta,asset_total,18,1,fl2pid,农业活动管账人
cfps2020famecon_202306.dta,asset_total,19,1,fl3,是否从事种植业林业
cfps2020famecon_202306.dta,asset_total,20,1,fl501,种子化肥农药费（元）
cfps2020famecon_202306.dta,asset_total,21,1,fl502,雇工费（元）
cfps2020famecon_202306.dta,asset_total,22,1,fl504,灌溉费（元）
cfps2020famecon_202306.dta,asset_total,23,1,fl802,雇工费（元）
cfps2020famecon_202306.dta,asset_total,24,1,fm301pid,生意管账人编码
cfps2020famecon_202306.dta,asset_total,25,1,fo1n,是否有工作收入
cfps2020famecon_202306.dta,age,1,1,cid20,20年村居顺序码
cfps2020famecon_202306.dta,age,2,1,fhz1,居住房屋类型
cfps2020famecon_202306.dta,age,3,1,fid10,2010年家庭样本编码
cfps2020famecon_202306.dta,age,4,1,fid12,2012年家庭样本编码
cfps2020famecon_202306.dta,age,5,1,fid14,2014年家庭样本编码
cfps2020famecon_202306.dta,age,6,1,fid16,2016年家庭样本编码
cfps2020famecon_202306.dta,age,7,1,fid18,2018年家庭样本编码
